system:index,grid_id,mean,.geo
0000000000000000006c,GRID_0108,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.3801801871502],[78.25835607048161,17.389187589457865],[78.24890279387981,17.38918758661409],[78.24890279387981,17.380180240071045],[78.25835607048161,17.3801801871502]]]}"
0000000000000000006d,GRID_0109,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.389187589457865],[78.25835607048161,17.3981994056091],[78.24890279387981,17.398199435716155],[78.24890279387981,17.38918758661409],[78.25835607048161,17.389187589457865]]]}"
0000000000000000006e,GRID_0110,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.3981994056091],[78.25835607048161,17.407206843227083],[78.2489027938798,17.407206817623287],[78.24890279387981,17.398199435716155],[78.25835607048161,17.3981994056091]]]}"
0000000000000000006f,GRID_0111,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.407206843227083],[78.25835607048161,17.416214164139777],[78.2489027938798,17.416214171664365],[78.2489027938798,17.407206817623287],[78.25835607048161,17.407206843227083]]]}"
00000000000000000070,GRID_0112,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.416214164139777],[78.25835607048161,17.425226074875198],[78.2489027938798,17.425226026627694],[78.2489027938798,17.416214171664365],[78.25835607048161,17.416214164139777]]]}"
00000000000000000071,GRID_0113,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.425226074875198],[78.25835607048161,17.43423342684035],[78.2489027938798,17.434233411781427],[78.2489027938798,17.425226026627694],[78.25835607048161,17.425226074875198]]]}"
00000000000000000072,GRID_0114,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.43423342684035],[78.25835607048161,17.443245278721776],[78.24890279387981,17.44324529676698],[78.2489027938798,17.434233411781427],[78.25835607048161,17.43423342684035]]]}"
00000000000000000073,GRID_0115,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.443245278721776],[78.25835607048161,17.452252658906783],[78.24890279387981,17.45225262138059],[78.24890279387981,17.44324529676698],[78.25835607048161,17.443245278721776]]]}"
00000000000000000074,GRID_0116,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.452252658906783],[78.25835607048161,17.461260007645926],[78.24890279387981,17.46126000340129],[78.24890279387981,17.45225262138059],[78.25835607048161,17.452252658906783]]]}"
00000000000000000075,GRID_0117,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.461260007645926],[78.25835607048161,17.47027185466067],[78.24890279387981,17.470271883613126],[78.24890279387981,17.46126000340129],[78.25835607048161,17.461260007645926]]]}"
00000000000000000076,GRID_0118,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.47027185466067],[78.25835607048161,17.479279227370732],[78.2489027938798,17.479279289668025],[78.24890279387981,17.470271883613126],[78.25835607048161,17.47027185466067]]]}"
00000000000000000077,GRID_0119,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.479279227370732],[78.25835607048161,17.488286655344933],[78.2489027938798,17.48828666218147],[78.2489027938798,17.479279289668025],[78.25835607048161,17.479279227370732]]]}"
00000000000000000078,GRID_0120,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.488286655344933],[78.25835607048161,17.49729849111655],[78.2489027938798,17.49729853124303],[78.2489027938798,17.48828666218147],[78.25835607048161,17.488286655344933]]]}"
00000000000000000079,GRID_0121,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.49729849111655],[78.25835607048161,17.506305849979015],[78.2489027938798,17.50630592354314],[78.2489027938798,17.49729853124303],[78.25835607048161,17.49729849111655]]]}"
0000000000000000007a,GRID_0122,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.506305849979015],[78.25835607048161,17.5153132619875],[78.24890279387981,17.515313280174162],[78.2489027938798,17.50630592354314],[78.25835607048161,17.506305849979015]]]}"
0000000000000000007b,GRID_0123,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.5153132619875],[78.25835607048161,17.52432508013859],[78.24890279387981,17.524325131707958],[78.24890279387981,17.515313280174162],[78.25835607048161,17.5153132619875]]]}"
0000000000000000007c,GRID_0124,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.52432508013859],[78.25835607048161,17.53333250763401],[78.24890279387981,17.533332503879613],[78.24890279387981,17.524325131707958],[78.25835607048161,17.52432508013859]]]}"
0000000000000000007d,GRID_0125,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.53333250763401],[78.25835607048161,17.542344340169578],[78.24890279387981,17.542344369857865],[78.24890279387981,17.533332503879613],[78.25835607048161,17.53333250763401]]]}"
0000000000000000007e,GRID_0126,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.542344340169578],[78.25835607048161,17.551351691465662],[78.24890279387981,17.551351754744243],[78.24890279387981,17.542344369857865],[78.25835607048161,17.542344340169578]]]}"
0000000000000000007f,GRID_0127,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.551351691465662],[78.25835607048161,17.560359092381145],[78.2489027938798,17.560359100419188],[78.24890279387981,17.551351754744243],[78.25835607048161,17.551351691465662]]]}"
00000000000000000080,GRID_0128,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.560359092381145],[78.25835607048161,17.569370985544783],[78.24890279387981,17.569370938251527],[78.2489027938798,17.560359100419188],[78.25835607048161,17.560359092381145]]]}"
00000000000000000081,GRID_0129,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.569370985544783],[78.25835607048161,17.57837830601117],[78.24890279387981,17.578378292397655],[78.24890279387981,17.569370938251527],[78.25835607048161,17.569370985544783]]]}"
00000000000000000082,GRID_0130,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.57837830601117],[78.25835607048161,17.58738567398076],[78.24890279387981,17.58738569407731],[78.24890279387981,17.578378292397655],[78.25835607048161,17.57837830601117]]]}"
00000000000000000083,GRID_0131,,"{""type"":""Polygon"",""coordinates"":[[[78.25835607048161,17.58738567398076],[78.25835607048161,17.59639753254697],[78.24890279387981,17.59639758626903],[78.24890279387981,17.58738569407731],[78.25835607048161,17.58738567398076]]]}"
00000000000000000084,GRID_0132,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.200001274654284],[78.26780936118654,17.209008668185106],[78.25835607048161,17.20900866251986],[78.25835607048161,17.20000132511725],[78.26780936118654,17.200001274654284]]]}"
00000000000000000085,GRID_0133,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.209008668185106],[78.26780936118654,17.218016049446796],[78.25835607048161,17.218016076420035],[78.25835607048161,17.20900866251986],[78.26780936118654,17.209008668185106]]]}"
00000000000000000086,GRID_0134,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.218016049446796],[78.26780936118654,17.227027943770207],[78.25835607048161,17.227027914554032],[78.25835607048161,17.218016076420035],[78.26780936118654,17.218016049446796]]]}"
00000000000000000087,GRID_0135,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.227027943770207],[78.26780936118654,17.23603529852321],[78.25835607048161,17.2360353020084],[78.25835607048161,17.227027914554032],[78.26780936118654,17.227027943770207]]]}"
00000000000000000088,GRID_0136,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.23603529852321],[78.26780936118654,17.245047165252352],[78.25835607048161,17.24504711260429],[78.25835607048161,17.2360353020084],[78.26780936118654,17.23603529852321]]]}"
00000000000000000089,GRID_0137,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.245047165252352],[78.26780936118654,17.254054490640236],[78.25835607048161,17.25405455951013],[78.25835607048161,17.24504711260429],[78.26780936118654,17.245047165252352]]]}"
0000000000000000008a,GRID_0138,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.254054490640236],[78.26780936118654,17.263061888948883],[78.25835607048161,17.26306190186004],[78.25835607048161,17.25405455951013],[78.26780936118654,17.254054490640236]]]}"
0000000000000000008b,GRID_0139,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.263061888948883],[78.26780936118654,17.272073797610183],[78.25835607048161,17.272073754471688],[78.25835607048161,17.26306190186004],[78.26780936118654,17.263061888948883]]]}"
0000000000000000008c,GRID_0140,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.272073797610183],[78.26780936118654,17.28108116228411],[78.25835607048161,17.28108115200341],[78.25835607048161,17.272073754471688],[78.26780936118654,17.272073797610183]]]}"
0000000000000000008d,GRID_0141,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.28108116228411],[78.26780936118654,17.290088508985495],[78.25835607048161,17.29008853159564],[78.25835607048161,17.28108115200341],[78.26780936118654,17.28108116228411]]]}"
0000000000000000008e,GRID_0142,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.290088508985495],[78.26780936118654,17.299100364407074],[78.25835607048161,17.299100331053413],[78.25835607048161,17.29008853159564],[78.26780936118654,17.290088508985495]]]}"
0000000000000000008f,GRID_0143,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.299100364407074],[78.26780936118654,17.308107761968333],[78.25835607048161,17.308107761565946],[78.25835607048161,17.299100331053413],[78.26780936118654,17.299100364407074]]]}"
00000000000000000090,GRID_0144,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.308107761968333],[78.26780936118654,17.31711513942389],[78.25835607048161,17.317115172005792],[78.25835607048161,17.308107761565946],[78.26780936118654,17.308107761968333]]]}"
00000000000000000091,GRID_0145,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.31711513942389],[78.26780936118654,17.326127023971456],[78.25835607048161,17.32612700067308],[78.25835607048161,17.317115172005792],[78.26780936118654,17.31711513942389]]]}"
00000000000000000092,GRID_0146,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.326127023971456],[78.26780936118654,17.33513435924433],[78.25835607048161,17.335134368992907],[78.25835607048161,17.32612700067308],[78.26780936118654,17.326127023971456]]]}"
00000000000000000093,GRID_0147,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.33513435924433],[78.26780936118654,17.344146200517976],[78.25835607048161,17.344146243229208],[78.25835607048161,17.335134368992907],[78.26780936118654,17.33513435924433]]]}"
00000000000000000094,GRID_0148,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.344146200517976],[78.26780936118654,17.353153579548025],[78.25835607048161,17.35315356657974],[78.25835607048161,17.344146243229208],[78.26780936118654,17.344146200517976]]]}"
00000000000000000095,GRID_0149,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.353153579548025],[78.26780936118654,17.362160934914275],[78.25835607048161,17.36216095508624],[78.25835607048161,17.35315356657974],[78.26780936118654,17.353153579548025]]]}"
00000000000000000096,GRID_0150,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.362160934914275],[78.26780936118654,17.37117279464923],[78.25835607048161,17.37117284787712],[78.25835607048161,17.36216095508624],[78.26780936118654,17.362160934914275]]]}"
00000000000000000097,GRID_0151,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.37117279464923],[78.26780936118654,17.38018018951839],[78.25835607048161,17.3801801871502],[78.25835607048161,17.37117284787712],[78.26780936118654,17.37117279464923]]]}"
00000000000000000098,GRID_0152,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.38018018951839],[78.26780936118654,17.38918755859262],[78.25835607048161,17.389187589457865],[78.25835607048161,17.3801801871502],[78.26780936118654,17.38018018951839]]]}"
00000000000000000099,GRID_0153,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.38918755859262],[78.26780936118654,17.398199430401117],[78.25835607048161,17.3981994056091],[78.25835607048161,17.389187589457865],[78.26780936118654,17.38918755859262]]]}"
0000000000000000009a,GRID_0154,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.398199430401117],[78.26780936118654,17.407206834725432],[78.25835607048161,17.407206843227083],[78.25835607048161,17.3981994056091],[78.26780936118654,17.398199430401117]]]}"
0000000000000000009b,GRID_0155,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.407206834725432],[78.26780936118654,17.416214211124412],[78.25835607048161,17.416214164139777],[78.25835607048161,17.407206843227083],[78.26780936118654,17.407206834725432]]]}"
0000000000000000009c,GRID_0156,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.416214211124412],[78.26780936118654,17.425226088620885],[78.25835607048161,17.425226074875198],[78.25835607048161,17.416214164139777],[78.26780936118654,17.416214211124412]]]}"
0000000000000000009d,GRID_0157,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.425226088620885],[78.26780936118654,17.43423340719703],[78.25835607048161,17.43423342684035],[78.25835607048161,17.425226074875198],[78.26780936118654,17.425226088620885]]]}"
0000000000000000009e,GRID_0158,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.43423340719703],[78.26780936118654,17.44324531459857],[78.25835607048161,17.443245278721776],[78.25835607048161,17.43423342684035],[78.26780936118654,17.43423340719703]]]}"
0000000000000000009f,GRID_0159,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.44324531459857],[78.26780936118654,17.45225266133444],[78.25835607048161,17.452252658906783],[78.25835607048161,17.443245278721776],[78.26780936118654,17.44324531459857]]]}"
000000000000000000a0,GRID_0160,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.45225266133444],[78.26780936118654,17.461260065422774],[78.25835607048161,17.461260007645926],[78.25835607048161,17.452252658906783],[78.26780936118654,17.45225266133444]]]}"
000000000000000000a1,GRID_0161,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.461260065422774],[78.26780936118654,17.470271879043157],[78.25835607048161,17.47027185466067],[78.25835607048161,17.461260007645926],[78.26780936118654,17.461260065422774]]]}"
000000000000000000a2,GRID_0162,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.470271879043157],[78.26780936118654,17.47927930704869],[78.25835607048161,17.479279227370732],[78.25835607048161,17.47027185466067],[78.26780936118654,17.470271879043157]]]}"
000000000000000000a3,GRID_0163,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.47927930704869],[78.26780936118654,17.48828661261291],[78.25835607048161,17.488286655344933],[78.25835607048161,17.479279227370732],[78.26780936118654,17.47927930704869]]]}"
000000000000000000a4,GRID_0164,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.48828661261291],[78.26780936118654,17.497298503737984],[78.25835607048161,17.49729849111655],[78.25835607048161,17.488286655344933],[78.26780936118654,17.48828661261291]]]}"
000000000000000000a5,GRID_0165,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.497298503737984],[78.26780936118654,17.50630591781263],[78.25835607048161,17.506305849979015],[78.25835607048161,17.49729849111655],[78.26780936118654,17.497298503737984]]]}"
000000000000000000a6,GRID_0166,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.50630591781263],[78.26780936118654,17.515313296159032],[78.25835607048161,17.5153132619875],[78.25835607048161,17.506305849979015],[78.26780936118654,17.50630591781263]]]}"
000000000000000000a7,GRID_0167,,"{""type"":""Polygon"",""coordinates"":[[[78.26780936118654,17.515313296159032],[78.26780936118654,17.524325080730176],[78.25835607048161,17.52432508013859],[78.25835607048161,17.5153132619875],[78.26780936118654,17.515313296159032]]]}"
